year,country_id,country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,youtube_url_studio,start
2011,fi,Finland,Paradise Oskar,Da Da Dam,21,1.0,1.0,10.0,21.0,57.0,3.0,103.0,,,,,Axel Ehnström,,"Peter is smart, he knows each European country by heart\nHe likes to sit under an apple tree on his yard\nAnd wait for an apple to fall\nWhen Peter is nine, his teacher tells him that this planet is dying\nThat someone needs to put an end to it all\nAnd so when Peter comes home, he tells his mom:\n\nI'm going out in the world to save our planet\nAnd I ain't coming back until she's saved\nI'll walk my way to see the king and parliament\nIf they don't help, I'll do it by myself\nI don't wanna be...\nDadadam dadadam dadadada dadada dadam...\n\nPeter is young, he tries to talk, but no one listens to him\nEverybody's busy living and dying, not thinking about what they're doing.\nBut look at the boy who went out in the world to save our planet\nAnd he ain't coming back until she's saved\nHe walked his way to see the king and parliament\nBut they all turned their heads and walked away, singing:\n\nDadadam dadadam dadadada dadada dadam...\nDadadam dadadam dadadada dadada dadam...\n\nAnd now I'm going out in the world to save our planet\nAnd I ain't coming back until she's saved\nI'm walking in the footsteps that young Peter made\nAnd everybody is welcome to join, and sing with me:\n\nDadadam dadadam dadadada dadada dadam...\nDadadam dadadam dadadada dadada dadam...\nDadadam dadadam dadadada dadada dadam...",https://youtube.com/watch?v=1Fj9of4IzFU,https://www.youtube.com/watch?v=aoDsA9PutU4,00:00:43
2011,hu,Hungary,Kati Wolf,What About My Dreams?,22,1.0,5.0,15.0,22.0,53.0,7.0,72.0,,,,,Gergő Rácz;Viktor Rakonczai,Johnny K. Palmer;Péter Geszti,"I always stood behind you, always close\nStood by your side, no matter what the cost\nAnd I always was there for you when you called\nShould I live all my life for only your cause?\n\nWhat about my life? What about my dreams?\nWhat about how I feel? What about my needs?\nI can't hold back, I can't go back, I must be free\nWhat about how I feel? What about my life?\n\n(I can't) Can't\n(Hold back) Back\n(No more)\n(I can't) I can't\n(Hold back) Hold back\n(No more)\n\nTíz lépés, száz lépés távolság kell\nNem számít merre csak el, tőled el\nMit mondhatnál, mit mondhatnék\nElkoptunk rég, szemeinkből nézd, hova tűnt a fény?\n\nWhat about my life? What about my dreams?\nWhat about how I feel? What about my needs?\nI can't hold back, I can't go back, I must be free\nWhat about how I feel? What about my life?\n\n(I can't hold back) Gonna live my dreams\n(I won't go back) Oh, my dreams\n(I need to be all I can be) Gonna live my life\n(I can't hold back) I can't go back\n(I won't go back) I must be free\n(I need to be all I can be) What about my dreams?",https://youtube.com/watch?v=IuGUz1ExflY,https://www.youtube.com/watch?v=NbKNKfePCrs,00:00:31
2011,es,Spain,Lucía Pérez,Que Me Quiten Lo Bailao,23,,22.0,,23.0,50.0,,,,,,,Rafael Artesero Herrero,,"Uo uo uo uo... uo uo uo uo...\nY ahora que me quiten, que me quiten lo bailao\nUo uo uo uo... uo...\n\nMe pellizco cada día, pienso que suerte la mía\nNo estoy soñando, es realidad\nVivo como en una nube, tengo lo que nunca tuve\nTe tengo a ti, a ti, y todo lo que me das\n\nY aunque sé bien que podrán venir tormentas y me caeré\nSé que a fin de cuentas he disfrutao de todo lo bailao\n\nUo uo uo uo... uo uo uo uo...\nAhora que me quiten, que me quiten lo bailao\nUo uo uo uo... uo uo uo uo...\nAhora que me quiten, que me quiten lo bailao\nPara turu turu turu... para turu turu turu tururu... hoho...\n\nJunto a ti cada momento, es sublime el sentimiento\nSin miedo a lo que ha de venir\nNo me curaré en salud, ni me cargaré una cruz\nPrefiero disfrutar viendo lo que eres tú\n\nY aunque sé bien que podrán venir tormentas y me caeré\nSé que a fin de cuentas he disfrutao de todo lo bailao\n\nUo uo uo uo... uo uo uo uo...\nAhora que me quiten, que me quiten lo bailao\nUo uo uo uo... uo uo uo uo...\nAhora que me quiten, que me quiten lo bailao\n\nMe siento tan bien, me siento tan bien\nQue nunca nunca nunca en negativo pensaré\n\nY sé bien que van a venir tormentas y me caeré\nPero a fin de cuentas ya disfruté de todo lo bailao\n\nUo uo uo uo... uo uo uo uo...\nAhora que me quiten, que me quiten lo bailao\nUo uo uo uo... uo uo uo uo...\nAhora que me quiten, que me quiten lo bailao",https://youtube.com/watch?v=91bKjEojSDU,https://www.youtube.com/watch?v=Wmfre-r9O9M,00:00:47
2011,ee,Estonia,Getter Jaani,Rockefeller Street,24,2.0,8.0,15.0,24.0,44.0,9.0,60.0,,,,,Sven Lõhmus,,"Daylight is fading away\nNight silhouettes in the sky\nLED lights are flashing on towers\nIt's Manhattan's magical time\n\nBallerinas dancing the Swan Lake\nOn a river made of diamonds and pearls\nEverything's a little bit weird now\n\nBecause tonight it is showtime\nIn the middle of the street life\nAll we celebrate are good times\nBecause tonight it is showtime\n\nCome and walk with me\n\n1273 down the Rockefeller street\nLife is marchin' on, do you feel that?\n1273 down the Rockefeller street\nEverything is more than surreal (Than surreal)\n\n(Alright, alright, alright)\n(Let's go, let's go)\n\nOldschool Hollywood stars\nParty cinderellas are here\nThey move like computer game heroes\n\nBecause they know it is showtime\nIn the middle of the street life\nAll they celebrate are good times (Good times)\nBecause tonight it is showtime (Showtime)\n\nSo let's keep movin' on\n\n1273 down the Rockefeller street\nLife is marchin' on, do you feel that?\n1273 down the Rockefeller street\nEverything is more than surreal\n\nSo let's keep movin' on\n\nKeep movin', keep movin', keep movin', keep movin'\nIf you want to know what  Rockefeller groove is\nKeep movin', keep movin', keep movin', keep movin'\nTime is right to celebrate good times\n\nKeep movin', keep movin', keep movin', keep movin'\nIf you want to know what  Rockefeller groove is\nKeep movin', keep movin', keep movin', keep movin'\nTime is right to celebrate good times\n\n1273 down the Rockefeller street\nLife is marchin' on, do you feel that?\n1273 down the Rockefeller street\nEverything is more than surreal\n\nWe're singing\n1273 down the Rockefeller street\nLife is marchin' on, do you feel that?\nWe're singing\n1273 down the Rockefeller street\nEverything is more than surreal",https://youtube.com/watch?v=UxvmdR7oYdQ,https://www.youtube.com/watch?v=D3Me6YNe9tg,00:01:17
2011,ch,Switzerland,Anna Rossinelli,In Love For A While,25,1.0,13.0,8.0,25.0,19.0,10.0,55.0,,,,,David Klein,,"I looked into your eyes, and when I saw your smile\nI knew right from the start: life is good for a while\nRomance comes and goes, but a love like ours is here to stay\nEach lovely night and sunny day\n\nI love everything about you, I couldn't do without you\nWhenever you're near me, all my days are on the bright side\nBut when I'm not around you, I have to find the way\nTo be with you each night and every day\n\nNa nanana nanana... na nanana nanana...\nNa nanana nananana... na nananana...\nNa nanana nanana... na nanana nanana...\nNanana nanana nanana...\n\nAnd as time goes by and we've seen stormy weather\nI know that you and I, we're always getting better\nBut when I'm not around you, I have to find the way\nTo be with you each night and every day\n\nOh, I couldn't do without you, yeah\nI have to find the way to... to be with you, no oh no no oh...\nI love everything you do\nI have to find the way to be with you\n\nI know you and I are in love for a while",https://youtube.com/watch?v=wxLE5FmNJow,https://www.youtube.com/watch?v=PtlhYGVtZlk,00:00:53
2011,Malta,Malta,Glen Vella,One Life,26,1.0,,11.0,,,11.0,54.0,,,,,Fleur Balzan;Paul Giordimaina,,"Life's a game, it's a mystery\nWhich we give in to\nDays go by, no lesson learned\nJust things that you do\n\nThings change even in my mind\nAnd not in my heart\nI am who I am and I'm here for you\n\nOne life – show what's in your heart\nLove me like I love you\nOne life – it's all we got to live\nTime to set your heart free\n\nChase the pain away\nAnd move on and don't give up\nThis time it's all up to you\nYou can love yourself too\n\nLife is strange and heavenly\nSweet surrender (Surrender)\nLove begins within ourselves\nMakes up our lives\n\nHold on to what life brings you\nJust be who you are\nYou can do it too\nIt's all up to you\n\nOne life – show what's in your heart\nLove me like I love you\nOne life – it's all we got to live\nTime to set your heart free\n\nChase the pain away\nAnd move on and don't give up\nThis time it's all up to you\nYou can love yourself too\n\nDon't try to judge me\nYou don't know how I feel\nLove me, love me for who I am\nMy life, I will give it all\nI give it all to you, give it all\n\nOne life – show what's in your heart\nLove me like I love you\nOne life – it's all we got to live\nTime to set your heart free\n\nChase the pain away\nMove on and don't give up\nThis time it's all up to you\nYou can love yourself too\n\nIt's all up to you\nYou can love yourself too\nIt's all up to you\nYou can love yourself too",https://youtube.com/watch?v=U9YRL_pHxvU,https://www.youtube.com/watch?v=C3zN0DCHAsM,00:00:40
2011,Armenia,Armenia,Emmy,Boom Boom,27,1.0,,4.0,,,12.0,54.0,,,,,Hayk Harutyunyan;Hayk Hovhannisyan,Sosi Khanikyan,"My days and nights are passing, long hours are running\nBut we are still fighting – ay ay ay\nThe love is still so shining, why are we denying?\nI really don't know why – ay ay ay\n\nCome and take my hand, now don't be shy (Don't be shy)\nAnd let's try to hold our spirits high (Spirits high)\n\nBoom boom, chucka chucka, your kiss is like a, like a\nBoom boom, chucka chucka, your love is like a, like a\nI wanna say that one thing is true (True)\nI'm in love with you\n\nBoom boom, chucka chucka, your kiss is like a, like a\nBoom boom, chucka chucka, your love is like a, like a\nI wanna say that one thing is true (True)\nI'm in love with you\n\nI know that love cannot lie, I wanna give you a new try\nSo there's no need to cry – ay ay ay\nAnd if you want, we can fly, high up to the sky\nJust you and I – ay ay ay ay\n\nCome and take my hand, now don't be shy\nAnd let's try to hold our spirits high\n\nBoom boom, chucka chucka, your kiss is like a, like a\nBoom boom, chucka chucka, your love is like a, like a\nI wanna say that one thing is true (True)\nI'm in love with you\n\nBoom boom, chucka chucka, your kiss is like a, like a\nBoom boom, chucka chucka, your love is like a, like a\nI wanna say that one thing is true (True)\nI'm in love with you\n\nYou are the strongest fighter\nYou're the king for me (I'm in love with you)\nIt's time to win me in the ring of love, baby\nBaby, boom\n\nBoom boom, chucka chucka, your kiss is like a, like a\nBoom boom, chucka chucka, your love is like a, like a\nI wanna say that one thing is true (True)\nI'm in love with you\n\nBoom boom, chucka chucka, your kiss is like a, like a\nBoom boom, chucka chucka, your love is like a, like a\nI wanna say that one thing is true (True)\nI'm in love with you",https://youtube.com/watch?v=zqJD7fPSWAc,https://www.youtube.com/watch?v=zqJD7fPSWAc,00:00:41
2011,Belgium,Belgium,Witloof Bay,With Love Baby,28,2.0,,4.0,,,11.0,53.0,,,,,Benoît Giaux;RoxorLoops,,"(With love) Hey... with love\n(With love, love, love) You gotta do it with love, love\n(With love)\n\nIn my mind, my body and my soul\nI'm doing everything and I'm doing it all (With love)\nIn my mind, my body and my soul\nWith love, baby, you can have it all\n\nIf you like to move it, if you like to groove it\nDo it with love, baby\nIf you like to sing it, if you like to swing it\nDo it with love, baby\n\n'Cause when your love is gone and you're all alone\nThere is nothing left to carry on\nSo whenever we're singing this song\nWe do it with love, baby, with love\n\nIn my mind, my body and my soul\nI'm doing everything and I'm doing it all (With love)\nIn my mind, my body and my soul\nWith love, baby, you can have it all\n\n(With love) With love, baby\n(With love) With love, baby\n(With love) With love, baby\nOh, whatever you're doing, just do it with love\n\nYou gotta do it with love, with love\nCome on and sing it, swing it with love\nFeel it in your body, your soul and your mind\nWhen you move, when you groove, with love\n\nWe'll break it down now\nOne, two... bring the bass back\n\nYes, I had to sing it and I came to bring it to you\nWith love, baby\nThen I tried to blend it, but I have to end it for you\nWith love, baby\n'Cause when I love you and you love me too\nThere is nothing left for us to do\nBut to hug and to kiss and to tug into bliss\nWith love, baby, with love\n\nIn my mind, my body and my soul\nI'm doing everything and I'm doing it all (With love)\nIn my mind, my body and my soul\nWith love, baby, you can have it all\n\n(With love) With love, baby\n(With love) With love, baby\n(With love) With love, baby\nOh, whatever you're doing, just do it with love\n\nIn my mind, my body and my soul\nI'm doing everything and I'm doing it all\nIn my mind, my body and my soul\nWith love, baby, you can have it all\n\nWith love, baby\n(With love) With love, baby\n(With love) With love, baby\nOh, whatever you're doing, just do it...\nWith love",https://youtube.com/watch?v=nTLAzDVu80E,https://www.youtube.com/watch?v=ZD09ThCx4Cw,00:00:51
2011,Turkey,Turkey,Yüksek Sadakat,Live It Up,29,1.0,,5.0,,,13.0,47.0,,,,,Kutlu Özmakinacı,Ergün Arsal,"Here's your favourite song on the radio\nShake your head to the beat, it's rock 'n' roll\nIf you're feeling the world has kicked you down\nAll you need is just to have a little fun\n\nHey... it's time to live it up\nMy friend, put the record on\nSing it loud and let it out, life is beautiful\nMy friend, let it out, life is beautiful\n\nGive yourself a break, come on and live it up\nGive yourself a break, come on and live it up\nGive yourself a break\n\nDriving on with no map to lead me on\nEyes on the horizon and there's no turning round\nSometimes I feel, I feel I'm not alone\nSo let your colours shine right next to mine\n\nHey... it's time to live it up\nMy friend, put the record on\nSing it loud and let it out, life is beautiful\nMy friend, let it out, life is beautiful\n\nGive yourself a break, come on and live it up\nGive yourself a break, come on and live it up\nGive yourself a break\n\nI say my friend, life is beautiful\nI say my friend, life is beautiful\nI say my friend, put the record on\nSing it loud and let it out, life is beautiful\nMy friend, let it out, life is beautiful\n\nGive yourself a break, come on and live it up\nGive yourself a break, come on and live it up\nGive yourself a break",https://youtube.com/watch?v=RgqKYI6myHM,https://www.youtube.com/watch?v=beVb1UCLUHA,00:00:56
2011,Albania,Albania,Aurela Gaçe,Feel The Passion,30,1.0,,3.0,,,14.0,47.0,,,,,Shpëtim Saraçi,Sokol Marsi,"Feel my heart, feel the words beat low\nI sing my song and the echo flows\nAnd wherever I go, I just want you to know\nYou're the blood in my veins and the love in my soul\n\nYou are my wave rippling over sea\nYou dry my tears and you make me grieve\nBut wherever I go, I just want you to know\nMy moment in time, oh sweet song of mine, eh...\n\nI'm like an eagle in the open sky\nI'll never land, I'm flying high\n\nLet me share my song with you, just feel the passion\nLove's the message shining through, a chain reaction\nIt brings my heaven down to earth and this is why\nIt drives me mad but it gives me life, I'm free to fly, eh...\n\nAnd when I feel that I thirst for you\nI dab my lips with your morning dew\nBut wherever I go, I just want you to know\nSweet song, live forever and I'll live with you, eh...\n\nI'm like an eagle in the open sky\nI'll never land, I'm flying high\n\nLet me share my song with you, just feel the passion\nLove's the message shining through, a chain reaction\nIt brings my heaven down to earth and this is why\nIt drives me mad but it gives me life, I'm free to fly, eh...\n\n(Let me share my song with you, just feel the passion)\n(Love's the message shining through, I'm free to fly)\n\nZot, qe këngën ma ke fal, më lerë të ndarë\nNuk ka ngjyrë e nuk ka fjalë, muret s'e mbajnë\nIt brings my heaven down to earth and this is why\nIt drives me mad but it gives me life, I'm free to fly, eh...\n\n(Let me share my song with you, just feel the passion) Yeah...",https://youtube.com/watch?v=Mq0H6gY2jq4,https://www.youtube.com/watch?v=35yy7Ls3ptc,00:01:04
